order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-104219,2025-03-10T07:07:00,قيد الشحن,عميل-4219,أحمد محمد,718024554,user239578@example.com,عدن,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,156000.0,YER,156000.0,"[{""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":56500.0,""total"":113000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5500.0,""total"":11000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-104220,2025-04-20T14:16:00,تم التسليم,عميل-4220,فاطمة أحمد,731261633,user852337@example.com,الحديدة,التحرير,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,155500.0,YER,155500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":136500.0,""total"":136500.0}]"
طلب-104221,2025-01-28T00:52:00,قيد الشحن,عميل-4221,محمد علي,+967 737680453,user133837@example.com,عدن,الحصبة,عادي,2000.0,بطاقة,تم الدفع,239000.0,YER,239000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":109000.0,""total"":218000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9500.0,""total"":19000.0}]"
طلب-104222,2025-02-03T02:25:00,تم التسليم,عميل-4222,علي حسين,736515988,user314586@example.com,تعز,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,934000.0,YER,٩٣٤٠٠٠٫٠,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":249000.0,""total"":498000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":199000.0,""total"":398000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11000.0,""total"":33000.0}]"
طلب-104223,2025-01-28T06:52:00,قيد الشحن,عميل-4223,فاطمة أحمد,704237489,user70996@example.com,ذمار,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,٥٥٩٥٠٠٫٠,YER,559500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":15000.0,""total"":30000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7000.0,""total"":7000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":172500.0,""total"":517500.0}]"
طلب-104224,2025-02-21T18:58:00,قيد الشحن,عميل-4224,فاطمة أحمد,730000101,user931299@example.com,حجة,القاهرة,سريع,5000.0,بطاقة,تم الدفع,23000.0,YER,23000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":9000.0,""total"":18000.0}]"
طلب-104225,2025-03-11T23:21:00,تم التسليم,عميل-4225,خالد سالم,731858386,user559594@example.com,لحج,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,171000.0,YER,171000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4500.0,""total"":9000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":160000.0,""total"":160000.0}]"
طلب-104226,2025-04-24T01:46:00,تم التسليم,عميل-4226,أحمد محمد,708217315,user439023@example.com,لحج,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,84000.0,YER,84000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":23500.0,""total"":70500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-104227,2025-01-06T04:39:00,تم التسليم,عميل-4227,سارة ياسر,776695025,user162630@example.com,الحديدة,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,304000.0,YER,304000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":44000.0,""total"":88000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":202000.0,""total"":202000.0}]"
طلب-104228,2025-03-14T03:32:00,قيد الشحن,عميل-4228,أروى محمد,706633018,user953902@example.com,عمران,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,36500.0,YER,36500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-104229,2025-02-11T10:29:00,مرتجع,عميل-4229,محمد علي,709851376,user806787@example.com,حجة,شعوب,سريع,5000.0,بطاقة,بانتظار الدفع,230500.0,YER,230500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":225500.0,""total"":225500.0}]"
طلب-104230,2025-03-13T15:36:00,قيد الشحن,عميل-4230,أحمد محمد,733965102,user289449@example.com,الحديدة,شعوب,عادي,2000.0,محفظة إلكترونية,تم الدفع,273000.0,YER,273000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":10500.0,""total"":21000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":6000.0,""total"":18000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":116000.0,""total"":232000.0}]"
طلب-104231,2025-04-18T02:56:00,مرتجع,عميل-4231,خالد سالم,705197859,user535362@example.com,الحديدة,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,11000.0,YER,"11,000.00","[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":6000.0,""total"":6000.0}]"
طلب-104232,2025-01-31T05:26:00,قيد الانتظار,عميل-4232,أحمد محمد,775185046,user666557@example.com,عدن,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,158500.0,YER,158500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":44500.0,""total"":133500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":10000.0,""total"":20000.0}]"
طلب-104233,2025-01-31T10:04:00,تم التسليم,عميل-4233,علي حسين,706419252,user577993@example.com,عدن,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,26000.0,YER,٢٦٠٠٠٫٠,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":10500.0,""total"":21000.0}]"
طلب-104234,2025-04-26T04:45:00,قيد الشحن,عميل-4234,سارة ياسر,709145370,user18587@example.com,إب,حدة,عادي,2000.0,محفظة إلكترونية,تم الدفع,276000.0,YER,276000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":98000.0,""total"":196000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":39000.0,""total"":78000.0}]"
طلب-104235,2025-01-11T02:30:00,قيد الشحن,عميل-4235,فاطمة أحمد,702261244,user387015@example.com,الحديدة,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,28500.0,YER,28500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":11500.0,""total"":11500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-104236,2025-03-27T14:11:00,مؤكد,عميل-4236,محمد علي,710186414,user818473@example.com,إب,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,607000.0,YER,607000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":""١"",""unit_price"":216500.0,""total"":216500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":129500.0,""total"":388500.0}]"
طلب-104237,2025-04-25T18:42:00,قيد الانتظار,عميل-4237,أروى محمد,711069293,user393594@example.com,إب,الحصبة,سريع,5000.0,بطاقة,بانتظار الدفع,579000.0,YER,579000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":193500.0,""total"":387000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":187000.0,""total"":187000.0}]"
طلب-104238,2025-01-10T00:19:00,مؤكد,عميل-4238,علي حسين,772660136,user13462@example.com,إب,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,450000.0,YER,450000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":215500.0,""total"":431000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8500.0,""total"":17000.0}]"
طلب-104239,2025-01-03T20:56:00,ملغي,عميل-4239,علي حسين,771389876,user569643@example.com,صنعاء,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,103000.0,YER,103000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":28000.0,""total"":84000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8500.0,""total"":8500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5500.0,""total"":5500.0}]"
طلب-104240,2025-02-27T12:42:00,ملغي,عميل-4240,علي حسين,702168578,user575037@example.com,ذمار,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,39000.0,YER,39000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6500.0,""total"":13000.0}]"
طلب-104241,2025-02-11T21:46:00,قيد الشحن,عميل-4241,أروى محمد,704846891,user28620@example.com,لحج,كريتر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,16500.0,YER,16500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4000.0,""total"":4000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-104242,2025-02-26T09:41:00,قيد الشحن,عميل-4242,أحمد محمد,735733066,user946578@example.com,حجة,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,261000.0,YER,261000.0,[]
طلب-104243,2025-03-07T06:35:00,مؤكد,عميل-4243,خالد سالم,739964140,user715371@example.com,حجة,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,33000.0,YER,٣٣٠٠٠٫٠,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":8500.0,""total"":8500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":7500.0,""total"":22500.0}]"
طلب-104244,2025-03-01T16:19:00,قيد الشحن,عميل-4244,فاطمة أحمد,700707701,user776043@example.com,تعز,جبلة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,21000.0,YER,21000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8000.0,""total"":16000.0}]"
طلب-104245,2025-01-16T08:33:00,مرتجع,عميل-4245,محمد علي,713278271,user551876@example.com,لحج,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,38000.0,YER,38000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":11000.0,""total"":11000.0}]"
طلب-104246,12-01-2025 11:44:00,قيد الانتظار,عميل-4246,محمد علي,711559764,user920033@example.com,عدن,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,113000.0,YER,113000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":75000.0,""total"":75000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":12000.0,""total"":24000.0}]"
طلب-104247,2025-02-19T06:52:00,قيد الانتظار,عميل-4247,يوسف طارق,714258424,user777252@example.com,إب,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,724500.0,YER,724500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":""3"",""unit_price"":227500.0,""total"":682500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":20000.0,""total"":40000.0}]"
طلب-104248,2025-01-14T05:25:00,قيد الانتظار,عميل-4248,علي حسين,+967 778570390,user966422@example.com,المكلا,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,164000.0,YER,164000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":54000.0,""total"":162000.0}]"
طلب-104249,2025-04-24T02:27:00,مرتجع,عميل-4249,محمد علي,711285483,user242583@example.com,عمران,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,17000.0,YER,17000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":5000.0,""total"":15000.0}]"
طلب-104250,2025-03-30T02:57:00,قيد الانتظار,عميل-4250,هدى سالم,778699522,user643302@example.com,عدن,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,150500.0,YER,150500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":8500.0,""total"":25500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":60000.0,""total"":120000.0}]"
طلب-104251,2025-03-04T21:05:00,قيد الانتظار,عميل-4251,خالد سالم,772960743,user22352@example.com,عدن,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,209000.0,YER,209000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":204000.0,""total"":204000.0}]"
104252,2025-02-02T17:49:00,مؤكد,عميل-4252,علي حسين,714268926,user417038@example.com,عدن,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,86000.0,YER,86000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":13000.0,""total"":13000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":30000.0,""total"":60000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":11000.0,""total"":11000.0}]"
طلب-104253,2025-02-26T10:19:00,قيد الشحن,عميل-4253,فاطمة أحمد,737750030,user911523@example.com,لحج,حدة,عادي,2000.0,محفظة إلكترونية,تم الدفع,266000.0,YER,266000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":44500.0,""total"":44500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":204500.0,""total"":204500.0}]"
طلب-104254,2025-03-24T12:41:00,مرتجع,عميل-4254,خالد سالم,739746904,user925349@example.com,عدن,الحصبة,سريع,5000.0,بطاقة,بانتظار الدفع,492500.0,YER,492500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":162500.0,""total"":487500.0}]"
طلب-104255,2025-04-14T00:31:00,مؤكد,عميل-4255,أروى محمد,778419773,user223844@example.com,تعز,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,574000.0,YER,574000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":42000.0,""total"":84000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":244000.0,""total"":488000.0}]"
طلب-104256,2025-02-20T19:51:00,قيد الانتظار,عميل-4256,يوسف طارق,703928690,user1912@example.com,إب,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,771500.0,YER,771500.0,"[{""sku"":""SKU-1001"",""qty"":2"
طلب-104257,2025-04-21T01:59:00,مؤكد,عميل-4257,هدى سالم,773656091,user84570@example.com,عدن,القاهرة,عادي,2000.0,بطاقة,بانتظار الدفع,165500.0,YER,165500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":45000.0,""total"":135000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":9500.0,""total"":28500.0}]"
طلب-104258,2025-03-18T07:48:00,قيد الشحن,عميل-4258,أروى محمد,739693226,user354098@example..com,المكلا,الحصبة,عادي,2000.0,بطاقة,تم الدفع,231000.0,YER,231000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":229000.0,""total"":229000.0}]"
طلب-104259,2025-02-14T11:48:00,ملغي,عميل-4259,أروى محمد,775170257,user207335@example.com,صنعاء,كريتر,سريع,5000.0,بطاقة,بانتظار الدفع,60000.0,YER,60000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11000.0,""total"":33000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4500.0,""total"":9000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":6500.0,""total"":13000.0}]"
طلب-104260,2025-03-03T12:06:00,مؤكد,عميل-4260,يوسف طارق,733810165,user801175@example.com,صنعاء,التحرير,عادي,2000.0,بطاقة,تم الدفع,1032500.0,YER,1032500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":125500.0,""total"":376500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":218000.0,""total"":654000.0}]"
طلب-104261,18-02-2025 20:36:00,قيد الانتظار,عميل-4261,هدى سالم,715131605,user925778@example.com,الحديدة,شعوب,عادي,2000.0,محفظة إلكترونية,تم الدفع,153500.0,YER,153500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":111000.0,""total"":111000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":13500.0,""total"":40500.0}]"
طلب-104262,2025-03-15T10:13:00,مرتجع,عميل-4262,علي حسين,718479210,user655352@example.com,ذمار,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,24500.0,YER,24500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0}]"
طلب-104263,2025-03-09T19:44:00,ملغي,عميل-4263,سارة ياسر,731470553,user51844@example.com,لحج,خور مكسر,سريع,5000.0,محفظة إلكترونية,تم الدفع,61500.0,YER,61500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":10500.0,""total"":31500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":12500.0,""total"":25000.0}]"
طلب-104264,2025-02-26T21:58:00,ملغي,عميل-4264,علي حسين,709970993,user642044@example.com,عدن,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,178500.0,YER,178500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":16500.0,""total"":33000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":122500.0,""total"":122500.0}]"
طلب-104265,2025-01-01T19:12:00,تم التسليم,عميل-4265,يوسف طارق,770055222,user776053@example.com,تعز,خور مكسر,عادي,2000.0,محفظة إلكترونية,تم الدفع,98000.0,YER,98000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":40000.0,""total"":80000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8000.0,""total"":16000.0}]"
طلب-104266,2025-03-25T17:18:00,تم التسليم,عميل-4266,علي حسين,738870204,user630276@example.com,الحديدة,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,652500.0,YER,652500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":68500.0,""total"":68500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":194000.0,""total"":582000.0}]"
طلب-104267,2025-03-29T03:34:00,ملغي,عميل-4267,علي حسين,771246910,user719915@example.com,عدن,كريتر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,687500.0,YER,687500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":227500.0,""total"":682500.0}]"
طلب-104268,2025-04-10T12:39:00,مرتجع,عميل-4268,محمد علي,707766339,user207109@example.com,تعز,حدة,سريع,5000.0,بطاقة,تم الدفع,253500.0,YER,253500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":202500.0,""total"":202500.0}]"
طلب-104269,19-04-2025 18:00:00,قيد الشحن,عميل-4269,خالد سالم,778271150,user167957@example.com,حجة,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,680000.0,YER,680000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":223000.0,""total"":669000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6000.0,""total"":6000.0}]"
طلب-104270,2025-01-31T18:29:00,قيد الشحن,عميل-4270,علي حسين,733005525,user146609@example.com,الحديدة,التحرير,عادي,2000.0,محفظة إلكترونية,تم الدفع,31500.0,YER,31500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":11000.0,""total"":11000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":18500.0,""total"":18500.0}]"
طلب-104271,2025-01-21T04:12:00,قيد الشحن,عميل-4271,علي حسين,702744462,user844811@example.com,المكلا,كريتر,سريع,5000.0,محفظة إلكترونية,تم الدفع,771500.0,YER,771500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":249000.0,""total"":747000.0}]"
طلب-104272,2025-01-26T15:17:00,قيد الشحن,عميل-4272,أحمد محمد,705343976,user385185@example.com,ذمار,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,426500.0,YER,426500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":140500.0,""total"":421500.0}]"
طلب-104273,2025-01-27T12:44:00,ملغي,عميل-4273,خالد سالم,737513057,user85162@example.com,عدن,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,43500.0,YER,43500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":41500.0,""total"":41500.0}]"
طلب-104274,2025-04-06T13:12:00,قيد الانتظار,عميل-4274,فاطمة أحمد,776575646,user774510@example.com,عدن,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,128500.0,YER,128500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":66500.0,""total"":66500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":24000.0,""total"":48000.0}]"
طلب-104275,2025-01-19T21:26:00,مرتجع,عميل-4275,هدى سالم,730679800,user959845@example.com,إب,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,327500.0,YER,327500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":107500.0,""total"":322500.0}]"
طلب-104276,2025-04-01T18:46:00,قيد الانتظار,عميل-4276,أروى محمد,738485875,user683407@example.com,حجة,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,399000.0,YER,399000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":208000.0,""total"":208000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":93000.0,""total"":186000.0}]"
طلب-104277,2025-04-08T02:38:00,قيد الانتظار,عميل-4277,أحمد محمد,709684062,user319143@example.com,حجة,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,224500.0,YER,224500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":34000.0,""total"":102000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":38500.0,""total"":115500.0}]"
طلب-104278,2025-01-12T14:49:00,تم التسليم,عميل-4278,أحمد محمد,715355790,user4154@@example.com,تعز,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,89000.0,YER,89000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":28000.0,""total"":56000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8500.0,""total"":8500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7500.0,""total"":22500.0}]"
طلب-104279,2025-04-06T09:33:00,قيد الشحن,عميل-4279,هدى سالم,+967 776745024,user691195@example.com,تعز,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,70000.0,YER,70000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":23500.0,""total"":47000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":10500.0,""total"":21000.0}]"
طلب-104280,2025-04-03T12:14:00,مرتجع,عميل-4280,محمد علي,777494837,user607063@@example.com,المكلا,التحرير,عادي,2000.0,بطاقة,تم الدفع,52500.0,YER,52500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8500.0,""total"":8500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":13000.0,""total"":26000.0}]"
